id,rank,name,ticker,price,price_1h,price_24h,price_7d,price_30d,price_90d,marketcap,dominance,diluted_cap,volume24h,volume24_dollar,volume24_token,volume24_mrkt_pct,circulating,circulating_w_missing,max_supply,pairs,tags,platform,date_added,age,update_date,update_time
7232,317,Alpha Venture DAO,ALPHA,0.163938244,1.39,-2.88,40.27,47.61,-42.96,73170577,0.007,163938244,-35.44,14970075,91315331,0.205,446330126,1000000000,1000000000,91,"['defi', 'yield-farming', 'yield-aggregator', 'binance-launchpool', 'binance-launchpad', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",BNB,29/9/2020,23,2/8/2022,16:57:00
9285,316,Moonriver,MOVR,14.73,1.87,-4.31,23.19,27.51,-64.09,73263262,0.007,153420463,-34.87,14456518,981434,0.197,4975368,10418909,0,35,"['interoperability', 'smart-contracts', 'polkadot-ecosystem', 'moonriver-ecosystem']",,19/4/2021,16,2/8/2022,16:57:00
9025,319,Tribe,TRIBE,0.160804033,1.07,-1.38,4,7.19,-56.57,72916367,0.007,160804033,-22.47,3168649,19705034,0.043,453448622,1000000000,1000000000,55,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'governance']",Ethereum,30/3/2021,17,2/8/2022,16:57:00
4090,318,Wirex Token,WXT,0.007301742,0.82,-1.23,12.33,-28.6,-30.94,73017422,0.007,73017422,-7.68,161770,22154987,0.002,10000000000,10000000000,10000000000,18,"['asset-management', 'centralized-exchange', 'payments', 'mobile-payment']",Stellar,9/7/2019,37,2/8/2022,16:57:00
5072,321,Rakon,RKN,0.29981744,2.32,0.51,20.79,53.3,-41.62,72812807,0,85662126,0.42,2,7,0,242857143,285714286,285714286,5,[],Ethereum,25/12/2019,32,2/8/2022,16:57:00
5268,322,Energy Web Token,EWT,2.42,0.76,-1.83,6.38,3.34,-45.87,72752943,0.007,242008546,-16.85,672647,277953,0.009,30062138,48638535,100000000,23,"['energy', 'enterprise-solutions', 'identity', 'substrate', 'polkadot-ecosystem']",,28/3/2020,29,2/8/2022,16:57:00
7429,320,Liquity,LQTY,0.910140582,0.57,-0.76,-1.04,-1.66,-44.55,72825180,0,91014058,17.24,956226,1050635,0.013,80015309,100000000,100000000,23,['defi'],Ethereum,16/10/2020,22,2/8/2022,16:57:00
3626,323,RSK Smart Bitcoin,RBTC,23312.29,1.58,0.72,11.59,22.57,-40.2,71718335,0,4.89553E+11,27.77,15683,1,0,3076,20999764,0,9,['mineable'],,5/12/2018,44,2/8/2022,16:57:00
3773,324,Fetch.ai,FET,0.095864216,0.76,1.47,28.53,30.47,-66.69,71525603,0.007,110531208,-49.54,13712100,143036689,0.192,746113681,1151441226,1152997575,73,"['cosmos-ecosystem', 'ai-big-data', 'collectibles-nfts', 'iot', 'binance-launchpad', 'web3']",,2/3/2019,41,2/8/2022,16:57:00
11374,325,Mines of Dalarnia,DAR,0.340915985,1.48,1.28,24.4,20.52,-76.18,71075548,0.007,272732788,-1.13,39825551,116819254,0.56,208484058,800000000,800000000,69,"['collectibles-nfts', 'gaming', 'metaverse', 'chromia-ecosystem', 'play-to-earn', 'animoca-brands-portfolio']",Ethereum,24/8/2021,12,2/8/2022,16:57:00
3855,326,Locus Chain,LOCUS,0.080689735,0.05,0.02,0.91,-2.8,-52.31,70991496,0,564828146,25.49,2460521,30493606,0.035,879808261,7000000000,7000000000,5,"['platform', 'payments', 'scaling']",Ethereum,20/5/2019,39,2/8/2022,16:57:00
5618,327,Dawn Protocol,DAWN,0.954536478,0.4,-3.17,11.74,14.3,-41.25,71078858,0,89219267,-40.6,3463620,3628588,0.049,74464266,76588157,93468683,10,"['cosmos-ecosystem', 'gaming']",Ethereum,27/5/2020,27,2/8/2022,16:57:00
3418,328,Metadium,META,0.041466222,2.06,2.12,20.84,20.23,-39.19,69968844,0,82932445,194.13,40902104,986395713,0.585,1687369624,2000000000,0,8,"['platform', 'identity', 'kenetic-capital-portfolio']",,9/10/2018,46,2/8/2022,16:57:00
5612,329,SOMESING,SSX,0.026189096,1.74,-3.25,18.88,14.15,-39.28,69761504,0,130945478,-39.43,19197486,733033561,0.275,2663761477,6000000000,5000000000,17,[],Klaytn,21/5/2020,27,2/8/2022,16:57:00
9417,330,Maple,MPL,15.74,0.46,-1.32,18.05,91.16,-67.23,69552923,0,157431302,-31.13,2747030,174525,0.039,4417986,10000000,10000000,39,"['defi', 'spartan-group']",Ethereum,21/4/2021,16,2/8/2022,16:57:00
10442,331,Decentralized Social,DESO,7.77,0.53,-2.95,0.99,3.18,-73.57,69065689,0,84021939,-57.2,193244,24871,0.003,8884536,10808492,10808492,10,"['communications-social-media', 'arrington-xrp-capital-portfolio']",,15/6/2021,14,2/8/2022,16:57:00
1586,332,Ark,ARK,0.493530375,0.95,-3.94,17.45,18.05,-39.38,68478000,0.006,79596014,-83.93,5797031,11746047,0.085,138751337,161278856,0,24,"['dpos', 'marketplace', 'payments', 'state-channel', 'polygon-ecosystem']",,22/3/2017,65,2/8/2022,16:57:00
1762,333,Ergo,ERG,2.12,1.78,-0.32,13.57,11.6,-37.89,67931316,0,207406999,-15.46,476673,224846,0.007,32012428,35316150,97739924,18,"['mineable', 'pow', 'platform', 'dapp', 'cardano-ecosystem', 'cardano']",,29/6/2017,62,2/8/2022,16:57:00
4038,334,MovieBloc,MBL,0.004689033,1.08,-3.52,9.54,73.23,-43.38,67658534,0.006,140670994,-39.4,20769030,4429277755,0.307,14429101268,30000000000,30000000000,23,"['media', 'content-creation', 'video']",Ontology,21/6/2019,38,2/8/2022,16:57:00
8290,335,SuperFarm,SUPER,0.167519181,3.29,2.12,24.57,37.63,-62.09,67649213,0.006,167519181,-11.89,11074932,66111426,0.164,403829654,999998077,1000000000,70,"['collectibles-nfts', 'launchpad', 'polkastarter', 'exnetwork-capital-portfolio', 'superstarter', 'polygon-ecosystem', 'animoca-brands-portfolio', 'injective-ecosystem', 'bnb-chain']",Ethereum,20/1/2021,19,2/8/2022,16:57:00
8911,336,Strike,STRK,20.42,1.13,-3.5,9.28,14.36,-38.92,67415975,0.006,133535055,-61.46,7355867,360229,0.109,3302207,6540888,6540888,12,['defi'],Ethereum,22/3/2021,17,2/8/2022,16:57:00
7064,337,BakeryToken,BAKE,0.347335024,1.74,-4.06,31.51,45.84,-40.25,67219499,0.006,100647474,-29.96,45527095,131075451,0.677,193529285,289770588,0,95,"['collectibles-nfts', 'defi', 'gaming', 'binance-chain', 'amm', 'dex', 'bnb-chain']",BNB,15/9/2020,23,2/8/2022,16:57:00
7096,338,Bridge Oracle,BRG,0.00839203,10.11,3.28,-13.79,-27.84,-51.31,67154428,0.006,83920301,-26.54,110520,13169638,0.002,8002167205,10000000000,10000000000,11,"['oracles', 'smart-contracts', 'bnb-chain']",BNB,18/9/2020,23,2/8/2022,16:57:00
10529,339,Sun (New),SUN,0.006346246,0.64,1.71,12.28,12.74,-49.27,66730190,0.006,126294923,0.72,21888664,3449072836,0.328,10514908025,19900730000,0,64,['tron-ecosystem'],TRON,21/6/2021,14,2/8/2022,16:57:00
2320,340,Utrust,UTK,0.141500457,1.87,-0.67,20.5,19.74,-38.69,66505215,0.006,70750229,-53.17,3850248,27210145,0.058,470000000,500000000,500000000,46,"['cybersecurity', 'payments', 'smart-contracts', 'elrond-ecosystem']",Ethereum,29/12/2017,56,2/8/2022,16:57:00
3914,341,GlitzKoin,GTN,0.265702859,0.07,0.07,-1.37,6.63,-5.93,65761306,0,265436978,23.78,1683857,6337369,0.026,247499428,998999328,0,19,[],,7/5/2019,39,2/8/2022,16:57:00
2930,342,Everipedia,IQ,0.005866607,1.1,-4.83,18.69,24.49,-37.87,65510165,0.006,123198740,-78.89,6444970,1098585661,0.098,11166619627,12070492550,21000000000,27,"['media', 'loyalty', 'content-creation']",Ethereum,3/10/2018,46,2/8/2022,16:57:00
10729,343,UFO Gaming,UFO,2.53E-06,4.34,1.17,39.86,132.53,-50.19,65159259,0,65159259,-22.13,2462064,9.73263E+11,0.038,2.57576E+13,2.57576E+13,2.57576E+13,30,"['platform', 'collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn']",Ethereum,30/6/2021,14,2/8/2022,16:57:00
9175,345,MOBOX,MBOX,0.811645582,5.15,10.07,37.47,44.71,-60.1,64812396,0.006,811645582,-5.07,43608670,53728710,0.673,79853076,389181745,1000000000,80,"['collectibles-nfts', 'defi', 'gaming', 'yield-farming', 'metaverse', 'play-to-earn', 'bnb-chain']",BNB,8/4/2021,16,2/8/2022,16:57:00
7046,344,Aavegotchi,GHST,1.35,0.6,0.57,2.38,3.46,-27.2,64817087,0.006,67197664,-32.6,10784944,7988847,0.166,48033699,49797863,0,58,"['collectibles-nfts', 'gaming', 'dao', 'governance', 'metaverse', 'polygon-ecosystem', 'play-to-earn']",Ethereum,14/9/2020,23,2/8/2022,16:57:00
3701,346,RSK Infrastructure Framework,RIF,0.0732682,1.04,3.7,14.08,50.1,-42.69,64727571,0.006,73268200,-6.26,6707054,91541132,0.104,883433338,1000000000,0,25,"['services', 'filesharing', 'payments']",RSK Smart Bitcoin,16/1/2019,43,2/8/2022,16:57:00
2588,348,Loom Network,LOOM,0.049620585,0.88,-4.17,11.39,21.82,-35.9,64506761,0.006,64506761,-50.23,8740438,176145403,0.135,1300000000,1300000000,0,50,"['platform', 'cosmos-ecosystem', 'enterprise-solutions', 'scaling', 'bnb-chain']",Ethereum,14/3/2018,53,2/8/2022,16:57:00
11307,347,Beta Finance,BETA,0.133518919,0.92,-2.1,20.2,40.15,-52.26,64511891,0,133518919,-52.3,13598364,101845972,0.211,483166667,1000000000,1000000000,47,"['binance-launchpad', 'defiance-capital-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'spartan-group']",Ethereum,18/8/2021,12,2/8/2022,16:57:00
7208,350,Polkastarter,POLS,0.648921332,0.63,-1.33,18.97,32.52,-39.22,64386904,0.006,64892133,52.2,8658967,13343631,0.134,99221432,100000000,0,74,"['defi', 'polkadot', 'polkadot-ecosystem', 'launchpad', 'bnb-chain']",Ethereum,28/9/2020,23,2/8/2022,16:57:00
7440,349,BarnBridge,BOND,9,0.48,-1.99,-53.02,217.99,50.31,64399570,0.006,89958102,-78.54,53575683,5952854,0.832,7158840,10000000,10000000,54,"['defi', 'dao', 'yield-farming', 'governance', 'parafi-capital']",Ethereum,19/10/2020,22,2/8/2022,16:57:00
8489,351,XSGD,XSGD,0.715406877,0.19,0.04,0.38,1.86,-1.42,64289908,0,71438502,-3.7,922327,1289234,0.014,89864817,99857164,0,22,"['stablecoin', 'asset-backed-stablecoin', 'zilliqa-ecosystem']",Ethereum,17/2/2021,18,2/8/2022,16:57:00
3662,353,HedgeTrade,HEDG,0.182892078,2.78,-0.44,7.11,5.22,-56.29,63780223,0,182892078,205.04,1025,5604,0,348731468,1000000000,0,10,"['asset-management', 'marketplace', 'discount-token']",Ethereum,3/1/2019,43,2/8/2022,16:57:00
1974,354,Propy,PRO,0.773796799,0.61,3.04,7.38,-5.1,-56.52,63490182,0.006,77379680,-2.27,762545,985459,0.012,82050200,100000000,0,16,"['real-estate', 'escrow', 'smart-contracts', 'arrington-xrp-capital-portfolio']",Ethereum,19/9/2017,59,2/8/2022,16:57:00
5821,352,Aleph.im,ALEPH,0.262133121,0.33,0.49,0.49,0.56,0.04,63849397,0.006,131066560,65.75,489263,1866468,0.008,243576229,500000000,500000000,29,"['mineable', 'cosmos-ecosystem', 'distributed-computing', 'filesharing', 'storage', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'bnb-chain']",Ethereum,8/7/2020,25,2/8/2022,16:57:00
693,355,Verge,XVG,0.003804771,1.15,2.78,16.06,26.06,-55.19,62812907,0.006,62987982,12.34,1551127,407679474,0.025,16508985463,16508985463,16555000000,54,"['mineable', 'multiple-algorithms', 'medium-of-exchange', 'privacy']",,25/10/2014,94,2/8/2022,16:57:00
7859,356,Badger DAO,BADGER,4.93,0.66,4.5,29.36,63.41,-38.25,61763290,0.006,103436331,241.21,46556653,9443540,0.754,12539396,21000000,21000000,84,"['defi', 'dao', 'yield-farming', 'yield-aggregator', 'governance', 'blockchain-capital-portfolio']",Ethereum,4/12/2020,20,2/8/2022,16:57:00
7055,357,DeFi Pulse Index,DPI,109.4,3.62,1,28.7,51.94,-24.81,61153413,0,61153413,-6.48,1153205,10541,0.019,558983,558983,0,29,"['defi', 'defi-index']",Ethereum,15/9/2020,23,2/8/2022,16:57:00
17742,359,Cult DAO,CULT,1.41E-05,4.6,-4.09,-16.93,50.13,-32.6,60961968,0,94105631,-24.54,7796163,5.523E+11,0.128,4.31869E+12,4.95711E+12,6.66667E+12,28,[],Ethereum,31/1/2022,7,2/8/2022,16:57:00
1710,358,Veritaseum,VERI,28.37,1.77,-5.81,14.19,10.08,-23.13,60988331,0,2837133123,15.37,7299,257,0,2149646,100000000,0,2,['services'],Ethereum,8/6/2017,62,2/8/2022,16:57:00
4092,360,Dusk Network,DUSK,0.148335678,2.62,-2.41,26.37,33.04,-37.93,60829278,0.006,148335678,15.07,9897586,66724244,0.163,410078542,500000000,1000000000,54,"['marketplace', 'privacy', 'smart-contracts']",Ethereum,11/7/2019,37,2/8/2022,16:57:00
5622,361,Darma Cash,DMCH,0.273277159,0.01,4.17,0.02,8.35,9.29,59572596,0,125707493,0,0,0,0,217993322,217993322,460000000,2,[],,28/5/2020,27,2/8/2022,16:57:00
4679,362,Band Protocol,BAND,1.68,1.59,-1.21,21.8,30.79,-46.07,59045196,0.005,167781020,-7.55,18059089,10749458,0.306,35191821,100000000,0,163,"['cosmos-ecosystem', 'defi', 'oracles', 'binance-chain', 'binance-launchpad', 'binance-labs-portfolio', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",Ethereum,18/9/2019,35,2/8/2022,16:57:00
3441,367,Divi,DIVI,0.019215919,0.16,0.22,-5.86,-8.62,-69.27,57577631,0.005,57577631,-6.63,199663,10390500,0.003,2996350685,2996350685,0,10,"['mineable', 'asset-management', 'masternodes', 'wallet']",,12/10/2018,46,2/8/2022,16:57:00
7206,363,TitanSwap,TITAN,1.09,0.04,-0.91,-2.54,-44.43,-64.98,58305984,0,10917873117,3.67,2544127,2334061,0.044,53404160,10000000000,0,13,[],Ethereum,28/9/2020,23,2/8/2022,16:57:00
7959,364,Venus BUSD,vBUSD,0.021609057,-0.02,0.06,0,0.11,0.3,58231448,0,58231448,0,0,0,0,2694770470,2694770470,0,1,['bnb-chain'],BNB,12/12/2020,20,2/8/2022,16:57:00
3816,365,Verasity,VRA,0.005610867,1.46,1.2,14.63,21.04,-60.31,58033728,0,619195470,-13.24,7809008,1391764920,0.135,10343094362,1.10356E+11,1.10356E+11,69,"['collectibles-nfts', 'gaming', 'entertainment', 'payments', 'staking', 'video', 'metaverse']",Ethereum,3/4/2019,40,2/8/2022,16:57:00
2585,366,CENNZnet,CENNZ,0.048304724,-0.23,-4.71,4.92,9.04,-45.15,57965668,0,57965668,-83.59,405404,8392637,0.007,1200000000,1200000000,0,8,"['marketplace', 'enterprise-solutions']",,13/3/2018,53,2/8/2022,16:57:00
7242,368,cVault.finance,CORE,5762.63,0.62,7.58,3.9,0.02,-23.29,57626272,0,57626272,295.21,90361,16,0.002,10000,10000,0,6,"['defi', 'dao', 'governance']",Ethereum,30/9/2020,23,2/8/2022,16:57:00
3637,369,Aergo,AERGO,0.139429821,1.57,-2.65,19.15,21.68,-33.86,56957082,0.005,69714911,-58.92,10625774,76208762,0.187,408500000,500000000,500000000,25,"['platform', 'enterprise-solutions', 'smart-contracts']",BNB,17/12/2018,44,2/8/2022,16:57:00
3977,370,Sport and Leisure,SNL,0.083788698,1.91,0.56,10.75,39.08,-51.03,56864285,0,80709631,0,0,0,0,678662953,963252000,0,6,['marketplace'],Ethereum,28/5/2019,39,2/8/2022,16:57:00
2137,371,Electroneum,ETN,0.003165555,1.54,-1.43,0.22,9.45,-35.66,56743623,0,66476664,-41.41,44398,14025343,0.001,17925328991,17925328991,21000000000,24,"['mineable', 'medium-of-exchange', 'wallet']",,2/11/2017,57,2/8/2022,16:57:00
1552,372,Enzyme,MLN,26.99,1.16,-2.45,11.83,10.59,-44.41,56495519,0.005,57352302,-12.49,3367915,124784,0.06,2093212,2124957,0,73,"['asset-management', 'defi', 'kenetic-capital-portfolio', 'placeholder-ventures-portfolio']",Ethereum,21/2/2017,66,2/8/2022,16:57:00
7497,373,Marlin,POND,0.014186229,2.95,-2.05,-13.69,49.68,-29.63,55422094,0,141862290,27.84,10717658,755497321,0.193,3906753055,5033753055,10000000000,57,"['scaling', 'web3', 'injective-ecosystem']",Ethereum,22/12/2020,20,2/8/2022,16:57:00
3930,374,ThunderCore,TT,0.00577208,1.03,-6.01,15.56,10.01,-35.84,54915926,0,57720801,-82.87,14250407,2468851221,0.259,9514061657,10000000000,10000000000,22,"['platform', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio']",,10/5/2019,39,2/8/2022,16:57:00
7824,375,Vai,VAI,0.944753403,0.22,0.7,0.35,-1.1,1.96,54321955,0,54321955,224.86,27089,28673,0,57498554,57498554,0,34,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",BNB,1/12/2020,20,2/8/2022,16:57:00
11035,376,Splintershards,SPS,0.068580942,2.45,-0.89,26.05,44.3,-39.09,54012246,0,205742826,-38.48,1427779,20818889,0.026,787569315,887340206,3000000000,25,"['collectibles-nfts', 'gaming', 'play-to-earn', 'animoca-brands-portfolio', 'bnb-chain']",BNB,24/7/2021,13,2/8/2022,16:57:00
2570,377,TomoChain,TOMO,0.581040127,1.75,-1.8,16.79,30.65,-49.31,53578248,0.005,58104013,-35.73,4501148,7746708,0.084,92210925,100000000,0,54,"['platform', 'alameda-research-portfolio', 'injective-ecosystem']",,8/3/2018,53,2/8/2022,16:57:00
1556,378,Chrono.tech,TIME,74.96,1.24,-3.42,26.37,98.06,38.82,53229338,0.005,53229338,13.4,1221208,16291,0.023,710112,710113,710112,20,"['defi', 'bnb-chain']",Ethereum,26/2/2017,66,2/8/2022,16:57:00
3673,379,ASD,ASD,0.080315484,1.11,-5.83,7.18,19.96,-56.39,53057635,0.005,62695493,7.87,2267670,28234531,0.043,660615274,780615274,0,6,['centralized-exchange'],Ethereum,8/1/2019,43,2/8/2022,16:57:00
8613,381,Alchemix,ALCX,35.41,6.25,6.61,47.08,49.53,-45.11,52880608,0.005,55349751,-27.75,6331618,178809,0.12,1493222,1667477,1562945,70,"['defi', 'yield-farming', 'governance', 'lending-borowing', 'olympus-pro-ecosystem', 'defi-2', 'protocol-owned-liquidity', 'spartan-group']",Ethereum,27/2/2021,18,2/8/2022,16:57:00
2665,380,Dero,DERO,4.15,1.77,0.33,11.07,43.89,-63.4,52848052,0,87180448,-38.79,71785,17298,0.001,12730023,18400000,21000000,11,"['mineable', 'privacy', 'smart-contracts']",,23/4/2018,52,2/8/2022,16:57:00
5380,382,HUNT,HUNT,0.478547502,0.01,-8.47,12.68,13.73,-33.83,52811258,0,95251048,-89.87,16813471,35134383,0.318,110357399,199104720,199041991,8,[],Ethereum,30/3/2020,29,2/8/2022,16:57:00
9721,384,Samoyedcoin,SAMO,0.014254891,6.31,13.99,52.63,96,3.61,52132054,0,67666738,7.42,3267686,229232614,0.063,3657134467,4746913623,4746913623,24,"['memes', 'solana-ecosystem', 'doggone-doggerel']",Solana,12/5/2021,15,2/8/2022,16:57:00
6216,383,AXEL,AXEL,0.184602852,1.52,-0.61,11.72,14.77,15.1,52261569,0,184602852,72.12,43616,236269,0.001,283102718,770933111,1000000000,3,['filesharing'],,5/8/2020,24,2/8/2022,16:57:00
4275,385,Cocos-BCX,COCOS,0.779584593,0.95,0.49,12.03,17.05,-31,52123522,0.005,77958459,-51.73,3790446,4862136,0.073,66860636,66860636,100000000,34,"['media', 'collectibles-nfts', 'gaming']",Ethereum,21/8/2019,36,2/8/2022,16:57:00
13769,386,World Mobile Token,WMT,0.213121984,0.02,1.73,-2.64,-1.42,-46.95,51992326,0,426243968,-28.97,963811,4522344,0.019,243955714,2000000000,2000000000,10,"['cardano-ecosystem', 'cardano']",Cardano,2/11/2021,9,2/8/2022,16:57:00
3928,387,IDEX,IDEX,0.077926519,1.48,-0.69,13.87,22.32,-34.48,51672039,0.005,77926519,-40.38,10377627,133171957,0.201,663086713,1000000000,0,52,"['decentralized-exchange', 'defi']",Ethereum,9/5/2019,39,2/8/2022,16:57:00
5908,388,dKargo,DKA,0.050707117,0.9,-2.62,13.87,8.55,-38.31,51605108,0.005,253535585,-48.07,8611145,169821230,0.167,1017709366,5000000000,5000000000,13,[],Ethereum,27/7/2020,25,2/8/2022,16:57:00
4660,389,Telos,TLOS,0.18942909,0.47,-0.61,7.53,10.43,-72.69,51169238,0,67286798,-5.63,1423639,7515419,0.028,270123444,355208371,355208371,27,"['medium-of-exchange', 'services', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'zero-knowledge-proofs', 'smart-contracts', 'eos', 'bnb-chain']",,17/9/2019,35,2/8/2022,16:57:00
4039,390,ARPA Chain,ARPA,0.040303247,1.41,-3.31,24.56,7.65,-28.91,50092458,0.005,80606494,-34.78,29369298,728707984,0.586,1242888889,1500000000,2000000000,72,"['scaling', 'arrington-xrp-capital-portfolio']",Ethereum,15/7/2019,37,2/8/2022,16:57:00
3437,391,ABBC Coin,ABBC,0.049996931,0.47,0.37,1.07,-28.61,-48.07,50042631,0.005,74995396,18.48,17582949,351680570,0.351,1000914074,1500000000,1500000000,58,"['dpos', 'platform', 'payments']",,12/10/2018,46,2/8/2022,16:57:00
7236,392,Celo Dollar,CUSD,0.996928933,-0.01,0.11,0.21,0.39,0.56,49918859,0,9.96929E+14,-71.31,235436,236161,0.005,50072636,57241566,1E+15,32,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'celo-ecosystem', 'usd-stablecoin']",Celo,29/9/2020,23,2/8/2022,16:57:00
18934,393,Stargate Finance,STG,0.373266761,0.34,-0.62,-4.87,3.62,-65.52,49746146,0,373266761,-12.65,4184502,11210487,0.084,133272369,1000000000,1000000000,49,"['ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'cross-chain']",Ethereum,18/3/2022,5,2/8/2022,16:55:00
7189,394,Origin Dollar,OUSD,0.998954582,0.07,0.4,0.41,0.06,0.32,49738198,0,49738198,92.77,175159,175342,0.004,49790250,49790250,0,11,"['defi', 'stablecoin', 'usd-stablecoin']",Ethereum,27/9/2020,23,2/8/2022,16:57:00
15261,395,ONUS,ONUS,0.506947825,0.52,0.56,6.04,27.06,-23.75,49227873,0,50694782,-21.8,17727,34968,0,97106390,98220390,100000000,5,[],Ethereum,29/11/2021,9,2/8/2022,16:57:00
11171,396,Mango,MNGO,0.049018842,0.84,-0.8,11.36,3.32,-54.04,49018842,0,245094210,6.21,241181,4920169,0.005,1000000000,10000000000,5000000000,17,"['decentralized-exchange', 'defi', 'derivatives', 'dao', 'dex', 'governance', 'solana-ecosystem']",Solana,5/8/2021,12,2/8/2022,16:57:00
7320,398,Neutrino Token,NSBT,17.83,1.07,-0.59,1.95,25.07,-32.32,48816331,0,50573186,-10.7,42120,2362,0.001,2737180,2737180,2835689,10,[],Ethereum,6/10/2020,22,2/8/2022,16:57:00
5631,397,Orion Protocol,ORN,1.43,1.18,-3.24,9.51,14.46,-45.72,48815106,0.004,142958887,-49.13,3391735,2371843,0.069,34146255,100000000,100000000,50,"['defi', 'dex', 'algorand-ecosystem', 'avalanche-ecosystem', 'dao-maker', 'exnetwork-capital-portfolio', 'fantom-ecosystem', 'injective-ecosystem']",Ethereum,16/7/2020,25,2/8/2022,16:57:00
4944,399,Tellor,TRB,28.46,0.94,6.86,33.78,176.39,86.34,48485639,0.004,67982061,102.13,51460818,1808181,1.061,1703442,2388408,0,56,"['mineable', 'defi', 'oracles', 'framework-ventures-portfolio', 'polygon-ecosystem', 'web3']",Ethereum,19/11/2019,33,2/8/2022,16:57:00
268,400,WhiteCoin,XWC,0.0648128,0.19,1.44,6.65,-2.06,-82.51,48233767,0,64812800,2.12,738939,11401128,0.015,744201249,944201250,1000000000,12,"['platform', 'interoperability', 'staking', 'rpos']",,18/4/2014,100,2/8/2022,16:57:00
7692,406,e-Radix,EXRD,0.064127859,-4.72,0.83,5.5,8.1,-48.03,47123372,0,282803858,11.5,293420,4575546,0.006,734834633,0,4410000000,29,['ethereum-ecosystem'],Ethereum,16/11/2020,21,2/8/2022,16:57:00
8536,401,Mask Network,MASK,1.64,2.57,0.49,21.91,12.03,-59.5,47732949,0.004,163857757,-39.33,33410291,20372129,0.7,29130723,100000000,100000000,79,"['communications-social-media', 'collectibles-nfts', 'content-creation', 'ethereum-ecosystem', 'metaverse', 'polygon-ecosystem', 'web3', 'animoca-brands-portfolio', 'injective-ecosystem', 'bnb-chain']",Ethereum,21/2/2021,18,2/8/2022,16:57:00
8100,402,Ankr Reward Bearing Staked ETH,aETHc,1622.42,2.33,0.46,23.48,60.94,-39.58,47585584,0,89189305,-81.87,300,0,0,29330,54973,0,4,['eth-2-staking'],Ethereum,23/12/2020,20,2/8/2022,16:57:00
8425,403,JasmyCoin,JASMY,0.00995732,1.63,-1.21,18.37,7.56,-46.61,47346369,0.004,497866015,-40.83,90231051,9061780507,1.906,4754930780,50000000000,50000000000,95,[],Ethereum,11/2/2021,18,2/8/2022,16:57:00
7882,405,Efforce,WOZX,0.089885895,-0.33,-1.34,4.8,-2.69,-19.14,47382048,0,89885895,-0.83,795963,8855260,0.017,527135519,1000000000,1000000000,14,['energy'],Ethereum,7/12/2020,20,2/8/2022,16:57:00
